"word","syllables"
"federate",3
"federation",4
"fedora",3
"fee",1
"feeble",2
"feebleminded",4
"feed",1
"feedback",2
"feel",1
"feet",1
"feign",1
"feint",1
"felicitate",4
"felicitous",4
"feline",2
"fell",1
"fellah",2
"fellahin",3
"felloe",2
"fellow",2
"fellowman",3
"fellowship",3
"felly",2
"felon",2
"felonious",4
"felony",3
"felt",1
"female",2
"feminine",3
"femininity",5
"feminism",4
"femora",3
"femur",2
"fen",1
"fence",1
"fend",1
"fenestration",4
"fenian",3
"fennel",2
"ferment",2
"fermentation",4
"fermium",3
"fern",1
"ferocious",3
"ferret",2
"ferric",2
"ferrous",2
"ferrule",2
"ferry",2
"fertile",2
"fertility",4
"fertilization",5
"fertilizer",4
"ferule",2
"fervency",3
"festal",2
"fester",2
"festival",3
"festivity",4
"festoon",2
"fetch",1
"fete",1
"fetish",2
"fetid",2
"fetlock",2
"fetter",2
"fettle",2
"fetus",2
"feud",1
"feudal",2
"feudalistic",4
"feudatory",4
"fever",2
"few",1
"fey",1
"fez",1
"fiance",3
"fiasco",3
"fiat",2
"fib",1
"fiberboard",3
"fibre",2
"fibroid",2
"fichu",2
"fickle",2
"fiction",2
"fictitious",3
"fiddle",2
"fiddlestick",3
"fidelity",4
"fidget",2
"fiduciary",5
"fie",1
"fief",1
"field",1
"fieldpiece",2
"fiend",1
"fierce",1
"fiery",3
"fiesta",3
"fife",1
"fifteen",2
"fifth",1
"fifty",2
"fig",1
"fight",1
"figment",2
"figurative",4
"figure",2
"figurine",3
"filament",3
"filamentous",4
"filbert",2
"filch",1
"file",1
"filet",2
"filial",3
"filibuster",4
"filigree",3
"filing",2
"filipino",4
"fill",1
"filler",2
"fillet",2
"filling",2
"fillip",2
"filly",2
"film",1
"fils",1
"filter",2
"filth",1
"filtrate",2
"filtration",3
"fin",1
"finagle",3
"final",2
"finale",3
"finalist",3
"finality",4
"finally",3
"finance",2
"financial",3
"financier",3
"finch",1
"find",1
"finding",2
"fine",1
"finery",3
"finesse",2
"finger",2
"fingering",3
"fingernail",3
"finicking",3
"finicky",3
"finis",2
"finish",2
"finite",2
"finn",1
"finnish",2
"finny",2
"fir",1
"fire",1
"firecracker",3
"fireman",2
"firm",1
"firmament",3
"first",1
"firstborn",2
"firstling",2
"firth",1
"fiscal",2
"fish",1
"fisherman",3
"fishhook",2
"fishwife",2
"fission",2
"fissure",2
"fist",1
"fisticuffs",3
"fistula",3
"fit",1
"five",1
"fix",1
"fixation",3
"fixative",3
"fixed",1
"fixedly",3
"fixedness",3
"fixity",3
"fixture",2
"fizz",1
"fizzle",2
"fjord",2
"flabbergast",3
"flabby",2
"flaccid",2
"flacon",2
"flag",1
"flagellate",3
"flageolet",3
"flagitious",3
"flagon",2
"flagpole",2
"flagrant",2
"flagship",2
"flail",1
"flair",1
"flak",1
"flake",1
"flambeau",2
"flamboyant",3
"flame",1
"flamenco",3
"flamethrower",3
"flamingo",3
"flammable",3
"flange",1
"flank",1
"flannel",2
"flannelette",3
"flap",1
"flapjack",2
"flare",1
"flash",1
"flask",1
"flat",1
"flatboat",2
"flatten",2
"flatulent",3
"flatware",2
"flaunt",1
"flautist",2
"flavor",2
"flavoring",3
"flaw",1
"flax",1
"flay",1
"flea",1
"fleck",1
"fled",1
"fledgling",2
"flee",1
"fleece",1
"fleer",1
"fleet",1
"fleming",2
"flesh",1
"flew",1
"flex",1
"flexibility",5
"flexible",3
"flexure",2
"flibbertigibbet",5
"flick",1
"flicker",2
"flier",2
"flight",1
"flimflam",2
"flimsy",2
"flinch",1
"fling",1
"flint",1
"flintlock",2
"flip",1
"flippant",2
"flipper",2
"flirt",1
"flirtation",3
"flit",1
"flitch",1
"flivver",2
"float",1
"flock",1
"floe",1
"flog",1
"flood",1
"floor",1
"floorwalker",3
"floozy",2
"flop",1
"flora",2
"florescence",3
"florid",2
"florin",2
"florist",2
"floss",1
"flotilla",3
"flotsam",2
"flounce",1
"flounder",2
"flour",1
"flourish",2
"flout",1
"flow",1
"flower",2
"flown",1
"flu",1
"fluctuate",3
"fluctuation",4
"flue",1
"fluent",2
"fluff",1
"fluid",2
"fluidity",4
"fluke",1
"flume",1
"flung",1
"flunk",1
"flunkey",2
"fluorescence",4
"fluoridate",3
"fluoridation",4
"fluorine",3
"fluoroscope",3
"flurry",2
"flush",1
"fluster",2
"flute",1
"flutist",2
"flutter",2
"flux",1
"fly",1
"flyblown",2
"flycatcher",3
"flyleaf",2
"foal",1
"foam",1
"fob",1
"foci",2
"focus",2
"fodder",2
"foe",1
"fog",1
"fogey",2
"foible",2
"foist",1
"fold",1
"folderol",3
"foliage",3
"folio",3
"folk",1
"folksy",2
"folkway",2
"follicle",3
"follow",2
"folly",2
"foment",2
"fomentation",4
"fond",1
"fondant",2
"fondle",2
"fondu",2
"font",1
"food",1
"foodstuff",2
"fool",1
"foolery",3
"foolproof",2
"foolscap",2
"foot",1
"footage",2
"footing",2
"footman",2
"fop",1
"for",1
"forage",2
"foray",2
"forbear",2
"forbid",2
"forbode",2
"force",1
"forceps",2
"forcible",3
"ford",1
"fore",1
"forearm",2
"forebear",2
"forecast",2
"foreclose",2
"forefather",3
"foregather",3
"forego",2
"foreground",2
"forehead",2
"foreign",2
"foreknow",2
"forelady",3
"foreman",2
"forensic",3
"foreordain",3
"forequarter",3
"foresee",2
"foresheet",2
"foreshorten",3
"foresight",2
"forest",2
"forestall",2
"forestry",3
"foreswear",2
"foretaste",2
"foretell",2
"forethought",2
"foretoken",3
"foretop",2
"forever",3
"forewarn",2
"forewoman",3
"forfeit",2
"forfeiture",3
"forfend",2
"forge",1
"forget",2
"forging",2
"forgive",2
"forint",2
"fork",1
"forked",1
"forklift",2
"forlorn",2
"form",1
"formal",2
"formaldehyde",4
"formalism",4
"formality",4
"formalize",3
"format",2
"formation",3
"formative",3
"former",2
"formfitting",3
"formidable",4
"formless",2
"formula",3
"formulation",4
"fornication",4
"forsake",2
"forsooth",2
"forsythia",4
"fort",1
"forte",2
"forth",1
"forthcoming",3
"forthright",2
"forthwith",2
"fortification",5
"fortify",3
"fortitude",3
"fortnight",2
"fortress",2
"fortuitous",4
"fortunate",3
"fortune",2
"forty",2
"forum",2
"forward",2
"fossil",2
"foster",2
"fought",1
"foul",1
"foulard",2
"foully",2
"foulmouthed",2
"found",1
"foundation",3
"founder",2
"foundling",2
"foundry",2
"fount",1
"fountain",2
"four",1
"fourteen",2
"fourth",1
"fowl",1
"fox",1
"foxed",1
"foyer",2
"fracas",2
"fraction",2
"fracture",2
"fragile",2
"fragility",4
"fragment",2
"fragrant",2
"frail",1
"frailty",3
"frame",1
"franc",1
"franchise",2
"francium",3
"frangibility",5
"frangible",3
"frank",1
"frankenstein",3
"frankforter",3
"frankincense",3
"frantic",2
"frappe",1
"fraternal",3
"fraternization",5
"fraternize",3
"fraud",1
"fraudulent",3
"fraught",1
"fray",1
"frazzle",2
"freak",1
"freckle",2
"free",1
"freeboard",2
"freedman",2
"freedom",2
"freehand",2
"freehold",2
"freeway",2
"freewill",2
"freeze",1
"freight",1
"french",1
"frenetic",3
"frenzy",2
"frequency",3
"frequent",2
"fresco",2
"fresh",1
"fret",1
"fretwork",2
"friable",3
"friar",2
"fricassee",3
"friction",2
"friday",2
"friedcake",2
"friend",1
"frieze",1
"frigate",2
"fright",1
"frigid",2
"frigidity",4
"frill",1
"fringe",1
"frippery",3
"frisk",1
"fritter",2
"frivolity",4
"frivolous",3
"frivolously",4
"frizz",1
"frizzle",2
"fro",1
"frock",1
"frog",1
"frolic",2
"from",1
"frond",1
"front",1
"frontage",2
"frontal",2
"frontier",2
"frontispiece",3
"frost",1
"frostbite",2
"frosting",2
"froth",1
"froufrou",2
"froward",2
"frown",1
"frowsy",2
"froze",1
"frozen",2
"fructify",3
"frugal",2
"frugality",4
"fruit",1
"fruition",3
"frustrate",2
"frustration",3
"fry",1
"fryer",2
"fuchsia",2
"fuddle",2
"fudge",1
"fuehrer",2
"fuel",2
"fugitive",3
"fugue",1
"fulcrum",2
"fulfil",2
"full",1
"fully",2
"fulminate",3
"fulmination",4
"fulsome",2
"fumble",2
"fume",1
"fumigant",3
"fumigate",3
"fumigation",4
"fun",1
"function",2
"functionary",4
"fund",1
"fundamental",4
"funeral",3
"funerary",4
"funereal",4
"fungi",2
"fungicidal",4
"fungicide",3
"fungous",2
"fungus",2
"funicular",4
"funk",1
"funnel",2
"funny",2
"fur",1
"furbelow",3
"furbish",2
"furious",3
"furl",1
"furlong",2
"furlough",2
"furnace",2
"furnish",2
"furniture",3
"furor",2
"furrier",3
"furring",2
"furrow",2
"furry",2
"further",2
"furthest",2
"furtive",2
"fury",2
"furze",1
"fuse",1
"fusee",2
"fuselage",3
"fusillade",3
"fusion",2
"fuss",1
"fustian",2
"fusty",2
"futile",2
"futility",4
"future",2
"futuristic",4
"futurity",4
"fuzz",1
"gab",1
"gabardine",3
"gabble",2
"gabby",2
"gaberdine",3
"gabfest",2
"gable",2
"gad",1
"gadabout",3
"gadfly",2
"gadget",2
"gadgeteer",3
"gadgetry",3
"gadolinium",5
"gael",1
"gaelic",2
"gaff",1
"gaffe",1
"gaffer",2
"gag",1
"gage",1
"gaiety",3
"gaily",2
"gain",1
"gainsay",2
"gait",1
"gaiter",2
"gala",2
"galactic",3
"galaxy",3
"gale",1
"galena",3
"gall",1
"gallant",2
"gallantry",3
"gallbladder",3
"galleon",3
"gallery",3
"galley",2
"gallic",2
"gallimaufry",4
"gallium",3
"gallivant",3
"gallon",2
"gallop",2
"gallows",2
"gallstone",2
"galore",2
"galosh",2
"galvanic",3
"galvanism",4
"galvanize",3
"gambit",2
"gamble",2
"gambol",2
"game",1
"gamecock",2
"gamete",2
"gametic",3
"gamin",2
"gamine",2
"gammer",2
"gammon",2
"gamut",2
"gamy",2
"gander",2
"gang",1
"gangling",2
"ganglion",3
"ganglionic",4
"gangplank",2
"gangrene",2
"gangrenous",3
"gangster",2
"gangway",2
"gannet",2
"gantlet",2
"gantry",2
"gaol",1
"gap",1
"gape",1
"garage",2
"garb",1
"garbage",2
"garble",2
"garden",2
"gardenia",3
"gargle",2
"gargoyle",2
"garish",2
"garland",2
"garlic",2
"garment",2
"garner",2
"garnet",2
"garnish",2
"garotte",2
"garret",2
"garrison",3
"garrulity",4
"garrulous",3
"garrulously",4
"garter",2
"gas",1
"gash",1
"gasket",2
"gaslight",2
"gasolene",3
"gasp",1
"gastric",2
"gastritis",3
"gastronomic",4
"gastronomy",4
"gastropod",3
"gasworks",2
"gate",1
"gather",2
"gauche",1
"gaucherie",3
"gaucho",2
"gaud",1
"gauge",1
"gaunt",1
"gauntlet",2
"gauze",1
"gave",1
"gavel",2
"gavotte",2
"gawk",1
"gawky",2
"gay",1
"gaze",1
"gazebo",3
"gazelle",2
"gazette",2
"gazetteer",3
"gear",1
"geese",1
"geisha",2
"gelatin",3
"gelatinous",4
"geld",1
"gelid",2
"gem",1
"geminate",3
"gemination",4
"gemini",3
"gemstone",2
"gendarme",2
"gendarmerie",4
"gender",2
"gene",1
"genealogy",5
"genera",3
"general",3
"generalissimo",6
"generality",5
"generalization",6
"generalize",4
"generate",3
"generation",4
"generative",4
"generator",4
"generic",3
"generosity",5
"generous",3
"generously",4
"genesis",3
"genetic",3
"genial",2
"geniality",5
"genially",3
"genic",2
"genie",2
"genital",3
"genitalia",5
"genitive",3
"genius",2
"genocide",3
"gens",1
"gent",1
"genteel",2
"gentes",2
"gentian",2
"gentile",2
"gentility",4
"gentle",2
"gentlefolk",3
"gently",2
"gentry",2
"genuflect",3
"genuflexion",4
"genuine",3
"genus",2
"geographic",4
"geography",4
"geologic",4
"geologist",4
"geology",4
"geometric",4
"geometry",4
"geopolitics",5
"geranium",4
"geriatric",4
"germ",1
"german",2
"germane",2
"germanic",3
"germanium",4
"germicidal",4
"germicide",3
"germinate",3
"germination",4
"gerontology",5
"gerrymander",4
"gerund",2
"gestapo",3
"gestate",2
"gestation",3
"gesticulate",4
"gesture",2
"gesundheit",3
"get",1
"getaway",3
"getup",2
"gewgaw",2
"geyser",2
"ghanaian",3
"ghastly",2
"ghat",1
"gherkin",2
"ghetto",2
"ghost",1
"ghoul",1
"giant",2
"gibber",2
"gibbet",2
"gibbon",2
"gibe",1
"giblet",2
"gibson",2
"giddy",2
"gift",1
"gig",1
"gigantic",3
"giggle",2
"gigolo",3
"gild",1
"gill",1
"gilt",1
"gimcrack",2
"gimlet",2
"gimmick",2
"gimpy",2
"gin",1
"ginger",2
"gingham",2
"giraffe",2
"gird",1
"girder",2
"girdle",2
"girl",1
"girt",1
"girth",1
"gismo",2
"gist",1
"give",1
"giveaway",3
"given",2
"gizzard",2
"glabrous",2
"glacial",2
"glacier",2
"glad",1
"gladden",2
"glade",1
"gladiator",4
"gladiatorial",6
"gladiolus",4
"gladsome",2
"glamor",2
"glamourize",3
"glance",1
"gland",1
"glandular",3
"glare",1
"glaring",2
"glass",1
"glaze",1
"glazier",2
"gleam",1
"glean",1
"glebe",1
"glee",1
"glen",1
"glengarry",3
"glib",1
"glide",1
"glimmer",2
"glimpse",1
"glint",1
"glisten",2
"glister",2
"glitter",2
"gloaming",2
"gloat",1
"glob",1
"global",2
"globe",1
"globule",2
"glockenspiel",3
"gloom",1
"glorification",5
"glorify",3
"glorious",3
"glory",2
"gloss",1
"glossarial",4
"glossary",3
"glottis",2
"glove",1
"glow",1
"glower",2
"glowworm",2
"gloze",1
"glucose",2
"glue",1
"glum",1
"glut",1
"gluten",2
"glutinous",3
"glutton",2
"glycerine",3
"glycerol",3
"gnarl",1
"gnash",1
"gnat",1
"gnaw",1
"gneiss",1
"gnome",1
"gnu",1
"go",1
"goad",1
"goal",1
"goalie",2
"goalkeeper",3
"goalpost",2
"goat",1
"goatee",2
"goatskin",2
"gob",1
"gobbet",2
"gobble",2
"gobbledegook",4
"gobbler",2
"goblet",2
"goblin",2
"god",1
"goggle",2
"going",2
"goitre",2
"gold",1
"goldbeater",3
"golden",2
"goldfield",2
"goldfinch",2
"golf",1
"gonad",2
"gondolier",3
"gone",1
"goner",2
"gonfalon",3
"gong",1
"gonorrhea",4
"goo",1
"good",1
"goodly",2
"goodman",2
"goodwife",2
"goody",2
"goof",1
"goose",1
"gooseberry",3
"gooseflesh",2
"gopher",2
"gore",1
"gorge",1
"gorgeous",2
"gorgonzola",4
"gorilla",3
"gormandize",3
"gorse",1
"gory",2
"gosling",2
"gospel",2
"gossamer",3
"gossip",2
"got",1
"goth",1
"gothic",2
"gotten",2
"gouda",2
"gouge",1
"goulash",2
"gourd",1
"gourde",1
"gourmand",2
"gourmet",2
"gout",1
"govern",2
"government",3
"governmental",4
"governor",3
"gown",1
"grab",1
"grace",1
"gracious",2
"grackle",2
"gradation",3
"grade",1
"gradient",3
"gradual",3
"graduate",3
"graduation",4
"graffito",3
"graft",1
"grail",1
"grain",1
"grammar",2
"grammarian",4
"gramme",1
"granary",3
"grand",1
"grandam",2
"grandchild",2
"granddaughter",3
"grandee",2
"grandeur",2
"grandfather",3
"grandiloquence",4
"grandiose",3
"grandmother",3
"grandson",2
"grange",1
"granite",2
"grant",1
"grantee",2
"granular",3
"granulation",4
"granule",2
"grape",1
"graph",1
"graphic",2
"graphite",2
"grapnel",2
"grapple",2
"grasp",1
"grass",1
"grate",1
"grateful",2
"gratification",5
"gratify",3
"grating",2
"gratis",2
"gratitude",3
"gratuitous",4
"grave",1
"gravel",2
"gravestone",2
"graveyard",2
"gravid",2
"gravitate",3
"gravitation",4
"gravity",3
"gravy",2
"gray",1
"graybeard",2
"grayling",2
"graze",1
"grazier",2
"grease",1
"greasepaint",2
"greasy",2
"great",1
"grebe",1
"grecian",2
"greed",1
"greek",1
"green",1
"greenness",2
"greet",1
"gregarious",4
"gremlin",2
"grenade",2
"grenadier",3
"grenadine",3
"grew",1
"greyhound",2
"grid",1
"griddle",2
"gridiron",3
"grief",1
"grievance",2
"grieve",1
"grievous",2
"grill",1
"grillwork",2
"grim",1
"grimace",2
"grime",1
"grin",1
"grind",1
"grinder",2
"grindstone",2
"grip",1
"gripe",1
"grippe",1
"grisly",2
"grist",1
"gristle",2
"gristmill",2
"grit",1
"grits",1
"grizzled",2
"grizzly",2
"groan",1
"groat",1
"grocer",2
"grocery",3
"grog",1
"groggy",2
"groin",1
"grommet",2
"groom",1
"groomsman",2
"groove",1
"grope",1
"groschen",2
"grosgrain",2
"gross",1
"grosz",1
"groszy",2
"grot",1
"grotesque",2
"grotto",2
"grouch",1
"ground",1
"groundhog",2
"groundling",2
"groundsheet",2
"groundwater",3
"group",1
"grouse",1
"grove",1
"grovel",2
"grow",1
"growl",1
"grown",1
"growth",1
"grub",1
"grubby",2
"grubstake",2
"grudge",1
"gruel",2
"gruesome",2
"gruff",1
"grumble",2
"grumpy",2
"grunt",1
"guano",2
"guarani",3
"guarantee",3
"guarantor",3
"guaranty",3
"guard",1
"guardian",3
"guardroom",2
"guardsman",2
"gubernatorial",6
"guerdon",2
"guerilla",3
"guess",1
"guest",1
"guffaw",2
"guidance",2
"guide",1
"guidon",2
"guild",1
"guilder",2
"guile",1
"guileless",2
"guillotine",3
"guilt",1
"guinea",2
"guise",1
"guitar",2
"gulch",1
"gulden",2
"gulf",1
"gull",1
"gullet",2
"gully",2
"gulp",1
"gum",1
"gumbo",2
"gumboil",2
"gumption",2
"gun",1
"gunnel",2
"gunnery",3
"gunny",2
"gunpoint",2
"gunpowder",1
"guppy",2
"gurgle",2
"gush",1
"gusset",2
"gust",1
"gustatory",4
"gusto",2
"gut",1
"gutter",2
"guttural",3
"gutty",2
"guy",1
"guzzle",2
"gym",1
"gymkhana",3
"gymnast",2
"gymnastics",3
"gynecology",5
"gyp",1
"gypsum",2
"gypsy",2
"gyrate",2
"gyration",3
"gyrocompass",4
"gyroscope",3
"gyve",1
"habanera",4
"haberdasher",4
"habiliment",4
"habit",2
"habitability",6
"habitable",4
"habitableness",5
"habitant",3
"habitat",3
"habitation",4
"habitual",4
"habituate",4
"habitue",4
"hacienda",4
"hack",1
"hackle",2
"hackman",2
"hackney",2
"hacksaw",2
"had",1
"haddock",2
"hades",2
"haemoglobin",4
"haemorrhage",3
"hafnium",3
"haft",1
"hag",1
"haggard",2
"haggis",2
"haggle",2
"hagiography",5
"hail",1
"hair",1
"haircloth",2
"hairline",2
"hairsbreadth",2
"hairy",2
"hake",1
"halberd",2
"halcyon",3
"hale",1
"haler",2
"half",1
"halfhearted",3
"halfpenny",3
"halibut",3
"halitosis",4
"hall",1
"hallelujah",4
"halliard",2
"hallmark",2
"hallo",2
"hallow",2
"halloween",3
"hallucination",5
"hallway",2
"halo",2
"halogen",3
"halt",1
"halter",2
"halve",1
"halvers",2
"halves",1
"ham",1
"hamadryad",4
"hamburger",3
"hamlet",2
"hammer",2
"hammock",2
"hamper",2
"hamster",2
"hamstring",2
"hand",1
"handbag",2
"handcar",2
"handicap",3
"handkerchief",3
"handle",2
"handmade",2
"handout",2
"handpick",2
"handrail",2
"handshake",2
"handsome",2
"handspike",2
"handwoven",3
"handy",2
"hang",1
"hangar",2
"hangdog",2
"hanged",1
"hanging",2
"hangout",2
"hank",1
"hanker",2
"hansel",2
"hansom",2
"hap",1
"haphazard",3
"hapless",2
"happen",2
"happily",3
"happiness",3
"happy",2
"harangue",2
"harass",2
"harbinger",3
"harbor",2
"hard",1
"hardback",2
"hardihood",3
"hardly",2
"hardtop",2
"hardy",2
"hare",1
"harem",2
"hark",1
"harlequin",3
"harlot",2
"harm",1
"harmonic",3
"harmonious",4
"harmonium",4
"harmonization",5
"harmonize",3
"harness",2
"harp",1
"harpoon",2
"harpsichord",3
"harpy",2
"harridan",3
"harrier",3
"harrow",2
"harry",2
"harsh",1
"hart",1
"hartshorn",2
"harvest",2
"has",1
"hash",1
"hashish",2
"hasp",1
"hassle",2
"hassock",2
"haste",1
"hasten",2
"hat",1
"hatch",1
"hatchet",2
"hatching",2
"hate",1
"hatred",2
"hatter",2
"hauberk",2
"haughty",2
"haul",1
"haunch",1
"haunt",1
"hautboy",2
"hauteur",2
"have",1
"haven",2
"haversack",3
"having",2
"havoc",2
"haw",1
"hawk",1
"hawker",2
"hawser",2
"hawthorn",2
"hay",1
"hayfork",2
"hayseed",2
"hazard",2
"haze",1
"hazel",2
"hazy",2
"he",1
"head",1
"headdress",2
"headman",2
"headrest",2
"headsman",2
"headstall",2
"heady",2
"heal",1
"health",1
"heap",1
"hear",1
"heard",1
"hearing",2
"hearken",2
"hearsay",2
"hearse",1
"heart",1
"hearten",2
"hearth",1
"heartless",2
"hearty",2
"heat",1
"heath",1
"heathen",2
"heather",2
"heatstroke",2
"heave",1
"heaven",2
"heavy",2
"heavyweight",3
"hebraic",3
"hebraism",4
"hebraist",3
"hebrew",2
"hecatomb",3
"heckle",2
"hectare",2
"hectic",2
"hector",2
"hedge",1
"hedonism",4
"hedonistic",4
"heed",1
"heel",1
"heelless",2
"heft",1
"hefty",2
"hegemony",4
"hegira",3
"heifer",2
"height",1
"heighten",2
"heinous",2
"heir",1
"heiress",2
"heirloom",2
"heist",1
"held",1
"helical",3
"helices",3
"helicopter",4
"heliotrope",3
"heliport",3
"helium",3
"helix",2
"hell",1
"hellebore",3
"hellene",2
"hellenic",3
"hellenism",4
"hellenist",3
"hellenistic",4
"hellgrammite",3
"hellion",2
"hello",2
"helm",1
"helmet",2
"helmsman",2
"helot",2
"help",1
"helpmate",2
"helve",1
"helvetian",3
"hem",1
"hemisphere",3
"hemispherical",5
"hemistich",3
"hemline",2
"hemlock",2
"hemolysis",4
"hemolytic",4
"hemophilia",5
"hemorrhage",3
"hemorrhagic",4
"hemorrhoid",3
"hemp",1
"hemstitch",2
"hen",1
"hence",1
"henceforward",3
"henchman",2
"henna",2
"henpeck",2
"hep",1
"hepatitis",4
"hepcat",2
"her",1
"herald",2
"heraldic",3
"heraldry",3
"herb",1
"herbaceous",3
"herbage",2
"herbicidal",4
"herbicide",3
"herbivore",3
"herbivorous",4
"herbivorously",5
"herculean",4
"herd",1
"herdsman",2
"here",1
"hereabout",3
"hereafter",3
"hereby",2
"hereditary",5
"herein",2
"heresy",3
"heretical",4
"hereto",2
"heretofore",3
"hereunder",3
"hereunto",3
"hereupon",3
"herewith",2
"heritable",4
"heritage",3
"hermetic",3
"hermit",2
"hernia",3
"herniation",4
"hero",2
"heroic",3
"heroics",3
"heroin",3
"heroism",4
"heron",2
"herring",2
"hers",1
"herself",2
"hesitant",3
"hesitation",4
"heterodox",4
"heterogeneous",6
"heterosexual",6
"hew",1
"hewn",1
"hex",1
"hexagon",3
"hexagonal",4
"hexameter",4
"hexapod",3
"heyday",2
"hiatus",3
"hibachi",3
"hibernate",3
"hibernation",4
"hibernator",4
"hibiscus",3
"hiccup",2
"hick",1
"hickory",3
"hid",1
"hidalgo",3
"hidden",2
"hide",1
"hideaway",3
"hideous",3
"hideout",2
"hiding",2
"hie",1
"hierarchical",5
"hierarchy",4
"hieroglyphic",5
"hierophant",4
"high",1
"highfalutin",4
"highlight",2
"highroad",2
"highway",2
"hike",1
"hilarious",4
"hill",1
"hillock",2
"hilt",1
"him",1
"himself",2
"hind",1
"hinder",2
"hindi",2
"hindmost",2
"hindrance",2
"hindsight",2
"hinduism",4
"hinge",1
"hint",1
"hinterland",3
"hip",1
"hippodrome",3
"hippopotamus",5
"hipster",2
"hire",1
"hirsute",2
"his",1
"hiss",1
"histamine",3
"historian",4
"historic",3
"historicity",5
"historiographer",6
"history",3
"histrionic",4
"hit",1
"hitch",1
"hither",2
"hive",1
"hives",1
"hoard",1
"hoarding",2
"hoarfrost",2
"hoarse",1
"hoary",2
"hoax",1
"hob",1
"hobble",2
"hobby",2
"hobgoblin",3
"hobo",2
"hock",1
"hockey",2
"hod",1
"hodgepodge",2
"hoe",1
"hog",1
"hogshead",2
"hoist",1
"hokum",2
"hold",1
"holdup",2
"hole",1
"holiday",3
"holiness",3
"holla",2
"hollo",2
"hollow",2
"holly",2
"holmium",3
"holocaust",3
"holster",2
"holy",2
"homage",2
"homburg",2
"home",1
"homely",2
"homemade",2
"homeroom",2
"homesick",2
"homicidal",4
